"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/01/2010","AQS","120570030","3","7.9","ug/m3 LC","33","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/02/2010","AQS","120570030","3","5.1","ug/m3 LC","21","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/03/2010","AQS","120570030","3","8.8","ug/m3 LC","37","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/04/2010","AQS","120570030","3","7.9","ug/m3 LC","33","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/05/2010","AQS","120570030","3","6.2","ug/m3 LC","26","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/06/2010","AQS","120570030","3","5.7","ug/m3 LC","24","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/07/2010","AQS","120570030","3","10","ug/m3 LC","42","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/08/2010","AQS","120570030","3","14.4","ug/m3 LC","56","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/09/2010","AQS","120570030","3","11.9","ug/m3 LC","50","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/10/2010","AQS","120570030","3","5.8","ug/m3 LC","24","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/11/2010","AQS","120570030","3","6.9","ug/m3 LC","29","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/12/2010","AQS","120570030","3","11.8","ug/m3 LC","49","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/13/2010","AQS","120570030","3","6.5","ug/m3 LC","27","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/14/2010","AQS","120570030","3","9.8","ug/m3 LC","41","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/15/2010","AQS","120570030","3","12.3","ug/m3 LC","51","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/16/2010","AQS","120570030","3","5.1","ug/m3 LC","21","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/17/2010","AQS","120570030","3","8.1","ug/m3 LC","34","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/18/2010","AQS","120570030","3","5.8","ug/m3 LC","24","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/19/2010","AQS","120570030","3","8.7","ug/m3 LC","36","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/20/2010","AQS","120570030","3","13.3","ug/m3 LC","54","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/21/2010","AQS","120570030","3","14","ug/m3 LC","55","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/22/2010","AQS","120570030","3","6.6","ug/m3 LC","28","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/23/2010","AQS","120570030","3","4.3","ug/m3 LC","18","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/24/2010","AQS","120570030","3","9.3","ug/m3 LC","39","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/25/2010","AQS","120570030","3","6.6","ug/m3 LC","28","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/26/2010","AQS","120570030","3","8.6","ug/m3 LC","36","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/27/2010","AQS","120570030","3","11.1","ug/m3 LC","46","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"02/28/2010","AQS","120570030","3","9.5","ug/m3 LC","40","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/01/2010","AQS","120570030","3","11.5","ug/m3 LC","48","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/02/2010","AQS","120570030","3","8.5","ug/m3 LC","35","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/03/2010","AQS","120570030","3","8","ug/m3 LC","33","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/04/2010","AQS","120570030","3","10.2","ug/m3 LC","43","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/05/2010","AQS","120570030","3","11.2","ug/m3 LC","47","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/06/2010","AQS","120570030","3","10.3","ug/m3 LC","43","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/07/2010","AQS","120570030","3","10.7","ug/m3 LC","45","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/08/2010","AQS","120570030","3","14.5","ug/m3 LC","56","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/09/2010","AQS","120570030","3","15.2","ug/m3 LC","58","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/10/2010","AQS","120570030","3","10.3","ug/m3 LC","43","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/11/2010","AQS","120570030","3","8","ug/m3 LC","33","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/12/2010","AQS","120570030","3","5.1","ug/m3 LC","21","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/13/2010","AQS","120570030","3","7.1","ug/m3 LC","30","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/14/2010","AQS","120570030","3","7.9","ug/m3 LC","33","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/15/2010","AQS","120570030","3","6.2","ug/m3 LC","26","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/16/2010","AQS","120570030","3","9.3","ug/m3 LC","39","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/17/2010","AQS","120570030","3","12","ug/m3 LC","50","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/18/2010","AQS","120570030","3","6.6","ug/m3 LC","28","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/19/2010","AQS","120570030","3","12.2","ug/m3 LC","51","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/20/2010","AQS","120570030","3","16.6","ug/m3 LC","60","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/21/2010","AQS","120570030","3","9.6","ug/m3 LC","40","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/22/2010","AQS","120570030","3","5.3","ug/m3 LC","22","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/23/2010","AQS","120570030","3","8.5","ug/m3 LC","35","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/24/2010","AQS","120570030","3","15.2","ug/m3 LC","58","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/25/2010","AQS","120570030","3","12.9","ug/m3 LC","53","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/26/2010","AQS","120570030","3","6.8","ug/m3 LC","28","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
"03/27/2010","AQS","120570030","3","9.1","ug/m3 LC","38","Morrison Ave","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","057","Hillsborough","27.932243638","-82.509539734"
